"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","nodename","nodenum","density","metric","term","std.error"
"216",-0.158471225045194,0.125413412977621,0.283884638022815,-3.42732064177868,0.00102560909764336,69.8450569456619,-0.250692891096009,-0.0662495589943783,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.11,"eigen.cent",NA,NA
"217",-0.182987981016567,0.168545510363898,0.351533491380464,-3.18703367576902,0.00209277377487977,75.3723585881804,-0.297358041929321,-0.0686179201038117,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.12,"eigen.cent",NA,NA
"218",-0.162347856655169,0.138564418764047,0.300912275419216,-3.39536918038419,0.00112994829228582,70.3724441369967,-0.257701983967593,-0.066993729342745,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.12,"eigen.cent",NA,NA
"219",-0.183320966247791,0.182916019889237,0.366236986137027,-3.13742084998887,0.00242624975939459,75.91318895113,-0.299697479655672,-0.0669444528399098,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.13,"eigen.cent",NA,NA
"220",-0.162212506191066,0.15131036534552,0.313522871536586,-3.2848576135356,0.00157672152023267,72.1064148599835,-0.260651040258674,-0.0637739721234579,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.13,"eigen.cent",NA,NA
"221",-0.188914748245976,0.192402800238615,0.381317548484591,-3.16470346657824,0.00223385635197702,75.9437607411422,-0.307807668126034,-0.0700218283659178,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.14,"eigen.cent",NA,NA
"222",-0.161651578808659,0.163283459771718,0.324935038580378,-3.24398463206034,0.00177500127589628,73.4627299602097,-0.260954437562848,-0.0623487200544705,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.14,"eigen.cent",NA,NA
"223",-0.190763907889302,0.206099920998334,0.396863828887636,-3.1480572960242,0.002343138800813,76.55060937693,-0.311439939138855,-0.0700878766397485,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.15,"eigen.cent",NA,NA
"224",-0.166691132317959,0.174893204396854,0.341584336714813,-3.28679260253677,0.00154361537967941,74.9653601764708,-0.267722234346926,-0.0656600302889927,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.15,"eigen.cent",NA,NA
"225",-0.194066239813225,0.216476097105923,0.410542336919148,-3.1787835658569,0.00213181316000243,76.8463827093683,-0.315637140548619,-0.0724953390778319,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.16,"eigen.cent",NA,NA
"226",-0.171829089250317,0.186180618156695,0.358009707407012,-3.37661333484025,0.00116042831695907,75.7967316800285,-0.273185714764142,-0.0704724637364927,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.16,"eigen.cent",NA,NA
"227",-0.195497304670813,0.231106926555014,0.426604231225827,-3.16850226370763,0.00219807076067258,76.9986314659447,-0.318358185058554,-0.0726364242830724,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.17,"eigen.cent",NA,NA
"228",-0.170369773373857,0.201285002267744,0.371654775641601,-3.29163562342931,0.00150860513040357,76.5263577835211,-0.27344408373401,-0.0672954630137032,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.17,"eigen.cent",NA,NA
"229",-0.202313885669676,0.243009991475327,0.445323877145003,-3.25016927794059,0.00171154841846229,76.9986844609819,-0.326263898570389,-0.078363872768963,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.18,"eigen.cent",NA,NA
"230",-0.173494604754691,0.212132136108527,0.385626740863218,-3.31372842231507,0.00140769115095819,76.6013733102588,-0.27775800331148,-0.0692312061979027,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.18,"eigen.cent",NA,NA
"231",-0.2108031625721,0.24944714851402,0.46025031108612,-3.38913263856612,0.00110807759871797,76.9960241168585,-0.334658766560433,-0.0869475585837659,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.19,"eigen.cent",NA,NA
"232",-0.181826689568928,0.222416020782794,0.404242710351722,-3.44299711999151,0.000935824374038654,76.5470365303276,-0.286995929236484,-0.076657449901372,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.19,"eigen.cent",NA,NA
"233",-0.214025095072942,0.259607990088726,0.473633085161668,-3.45367235489721,0.000902201306285056,76.9630888523595,-0.337424662074067,-0.0906255280718171,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.2,"eigen.cent",NA,NA
"234",-0.188979736467141,0.233314456198527,0.422294192665668,-3.54136223829979,0.000680868811734164,76.6747486371819,-0.295247376357577,-0.082712096576706,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.2,"eigen.cent",NA,NA
"235",-0.153966464406736,0.069710759583118,0.223677223989854,-2.94170978671267,0.00463568712490775,59.8854851329392,-0.25866438472624,-0.0492685440872321,"Welch Two Sample t-test","two.sided","Right SMA",54,0.02,"eigen.cent",NA,NA
"236",-0.173357630448784,0.131220885499372,0.304578515948156,-3.12081222290765,0.00265903518888346,67.1202219466476,-0.284230012890991,-0.0624852480065763,"Welch Two Sample t-test","two.sided","Right SMA",54,0.04,"eigen.cent",NA,NA
"237",0.144566505338642,0.308717540991808,0.164151035653165,2.89457521431947,0.00496748175408914,75.1335697599601,0.0450759639605562,0.244057046716729,"Welch Two Sample t-test","two.sided","Right Superior Temporal Gyrus",238,0.12,"eigen.cent",NA,NA
"238",0.151670284124836,0.329697666222525,0.178027382097689,2.94047767938544,0.00435358534894999,75.1120946221101,0.0489198666485163,0.254420701601156,"Welch Two Sample t-test","two.sided","Right Superior Temporal Gyrus",238,0.13,"eigen.cent",NA,NA
"239",0.156283672674354,0.348232929624771,0.191949256950417,2.96271307222919,0.00407782335113143,75.3962654509145,0.0512089606156224,0.261358384733085,"Welch Two Sample t-test","two.sided","Right Superior Temporal Gyrus",238,0.14,"eigen.cent",NA,NA
"240",0.162047382741133,0.366736206661997,0.204688823920864,2.98905705270579,0.00377489414827939,75.5168356100471,0.0540605743381079,0.270034191144158,"Welch Two Sample t-test","two.sided","Right Superior Temporal Gyrus",238,0.15,"eigen.cent",NA,NA
"241",0.164047200903906,0.380907643117925,0.216860442214018,2.96360781014093,0.00406550714731384,75.5147342957552,0.0537889294296145,0.274305472378198,"Welch Two Sample t-test","two.sided","Right Superior Temporal Gyrus",238,0.16,"eigen.cent",NA,NA
"242",0.171131083394473,0.397314662429176,0.226183579034703,3.0703625317086,0.00297425451046553,75.2101862137594,0.0601034828925139,0.282158683896432,"Welch Two Sample t-test","two.sided","Right Superior Temporal Gyrus",238,0.17,"eigen.cent",NA,NA
"243",0.167914842040703,0.407852931740184,0.239938089699482,3.00873823342309,0.00356773722987021,75.2033608257852,0.056742427911987,0.279087256169418,"Welch Two Sample t-test","two.sided","Right Superior Temporal Gyrus",238,0.18,"eigen.cent",NA,NA
"244",0.168501239717323,0.42103600377605,0.252534764058726,2.99354606371883,0.00373105894409801,75.1297328528747,0.0563726220019604,0.280629857432686,"Welch Two Sample t-test","two.sided","Right Superior Temporal Gyrus",238,0.19,"eigen.cent",NA,NA
"245",0.170302190656855,0.434275418870001,0.263973228213145,3.04172811594109,0.00323921687096253,75.0787078621315,0.0587690363229166,0.281835344990794,"Welch Two Sample t-test","two.sided","Right Superior Temporal Gyrus",238,0.2,"eigen.cent",NA,NA
"246",-0.170355763424315,0.185993798859049,0.356349562283364,-2.90363471805959,0.00483568780973195,75.4142958411833,-0.287221540557398,-0.0534899862912317,"Welch Two Sample t-test","two.sided","Within 1 mm: Right Insula Lobe",60,0.07,"eigen.cent",NA,NA
"247",-0.175984829658149,0.202695275598734,0.378680105256883,-2.97661695504855,0.00392118987767788,75.0463845627212,-0.293761558038498,-0.0582081012778002,"Welch Two Sample t-test","two.sided","Within 1 mm: Right Insula Lobe",60,0.08,"eigen.cent",NA,NA
"248",-0.178796792437945,0.270921947887043,0.449718740324988,-2.91341842427037,0.00468129007557831,76.7203620766307,-0.301007390989252,-0.0565861938866375,"Welch Two Sample t-test","two.sided","Within 1 mm: Right Insula Lobe",60,0.12,"eigen.cent",NA,NA
"249",-0.18460169123992,0.283911311754329,0.468513002994249,-2.9768338727257,0.00389928686151871,76.4189589585278,-0.308099861835269,-0.061103520644571,"Welch Two Sample t-test","two.sided","Within 1 mm: Right Insula Lobe",60,0.13,"eigen.cent",NA,NA
"250",-0.0691743171704077,0.422367657697642,0.49154197486805,-2.90517905415484,0.00487416440547265,71.8995040783872,-0.116641193217231,-0.0217074411235844,"Welch Two Sample t-test","two.sided","Left Anterior Cingulate Cortex",215,0.15,"local.clustering",NA,NA
"251",-0.0758783672960415,0.427576778657444,0.503455145953486,-3.28017197974623,0.00158712441292066,73.5641563497854,-0.121975289428323,-0.0297814451637605,"Welch Two Sample t-test","two.sided","Left Anterior Cingulate Cortex",215,0.16,"local.clustering",NA,NA
"252",-0.0712704951696135,0.436781261333044,0.508051756502658,-2.97780883832733,0.00391434986338007,74.5810131280927,-0.118953603590854,-0.0235873867483729,"Welch Two Sample t-test","two.sided","Left Anterior Cingulate Cortex",215,0.17,"local.clustering",NA,NA
"253",0.0981317033155827,0.539711506971065,0.441579803655482,2.92166784008352,0.00478598757254725,64.8864617677814,0.0310504823290658,0.1652129243021,"Welch Two Sample t-test","two.sided","Left Lingual Gyrus",160,0.06,"local.clustering",NA,NA
"254",0.256517292231578,0.527389277389277,0.270871985157699,3.00831475207277,0.00471675745932014,36.8269803403207,0.0837176069723242,0.429316977490832,"Welch Two Sample t-test","two.sided","Left Postcentral Gyrus",27,0.01,"local.clustering",NA,NA
"255",-0.0998964711055927,0.311200406581038,0.411096877686631,-2.91098608612364,0.00485389402946486,68.6829912780139,-0.168362761267454,-0.0314301809437309,"Welch Two Sample t-test","two.sided","Left Superior Medial Gyrus",112,0.06,"local.clustering",NA,NA
"256",-0.0991073895364502,0.335054875430293,0.434162264966743,-2.92648972027353,0.00456827740152267,72.9330252541252,-0.166602517561506,-0.031612261511394,"Welch Two Sample t-test","two.sided","Left Superior Medial Gyrus",112,0.07,"local.clustering",NA,NA
"257",0.114768021344287,0.593212243990796,0.478444222646509,3.08394855527837,0.00290304549022018,71.4723443993847,0.0405726430405096,0.188963399648064,"Welch Two Sample t-test","two.sided","Left Superior Orbital Gyrus",78,0.19,"local.clustering",NA,NA
"258",0.109559675879723,0.593709606477229,0.484149930597506,3.1011007678562,0.00280026186199114,68.3916209237152,0.0390684921041566,0.18005085965529,"Welch Two Sample t-test","two.sided","Left Superior Orbital Gyrus",78,0.2,"local.clustering",NA,NA
"259",0.102335704974581,0.461363318186132,0.359027613211552,3.04155683547312,0.00332293617324611,69.2146378610083,0.0352178233543143,0.169453586594847,"Welch Two Sample t-test","two.sided","Left Superior Parietal Lobule",38,0.05,"local.clustering",NA,NA
"260",-0.122228174876451,0.442281905299782,0.564510080176233,-2.93284601593615,0.00460469538381308,66.4285178764194,-0.205426216493888,-0.0390301332590147,"Welch Two Sample t-test","two.sided","Right Inferior Frontal Gyrus (p. Triangularis)",207,0.15,"local.clustering",NA,NA
"261",0.148214154646148,0.564470942603425,0.416256787957277,2.9809154006192,0.0039878649531553,67.8164885836993,0.048992542142303,0.247435767149994,"Welch Two Sample t-test","two.sided","Right Lingual Gyrus",148,0.02,"local.clustering",NA,NA
"262",-0.188670016583504,0.421075893012481,0.609745909595985,-2.95560914671308,0.00443222756884917,60.9455402822481,-0.3163174199962,-0.0610226131708067,"Welch Two Sample t-test","two.sided","Right Lingual Gyrus",158,0.03,"local.clustering",NA,NA
"263",-0.121187772223229,0.478360575690799,0.599548347914028,-3.05138973356314,0.00326525720492517,66.864274818478,-0.200463398358653,-0.0419121460878047,"Welch Two Sample t-test","two.sided","Right Lingual Gyrus",158,0.06,"local.clustering",NA,NA
"264",-0.141008905076732,0.465941851803114,0.606950756879846,-3.38916272051669,0.00115821351034276,69.5588386750933,-0.223998356611886,-0.0580194535415783,"Welch Two Sample t-test","two.sided","Right Lingual Gyrus",158,0.07,"local.clustering",NA,NA
"265",0.103812977054777,0.53432477103931,0.430511793984533,3.11656753693627,0.00262132375378338,72.5852051345044,0.0374197789949678,0.170206175114587,"Welch Two Sample t-test","two.sided","Right Medial Temporal Pole",82,0.12,"local.clustering",NA,NA
"266",0.0996542643048865,0.54339866280671,0.443744398501823,2.92686769122472,0.0045652173729371,72.8199360209951,0.0317936852195288,0.167514843390244,"Welch Two Sample t-test","two.sided","Right Medial Temporal Pole",82,0.13,"local.clustering",NA,NA
"267",-0.107646169308126,0.33424082793992,0.441886997248047,-3.33954002389386,0.00131885231674639,73.7123365515673,-0.171877644907201,-0.0434146937090509,"Welch Two Sample t-test","two.sided","Right Middle Cingulate Cortex",216,0.07,"local.clustering",NA,NA
"268",-0.0959326703134146,0.359883304595838,0.455815974909253,-3.013073273382,0.00355044187491725,73.1970237190484,-0.15938445166546,-0.032480888961369,"Welch Two Sample t-test","two.sided","Right Middle Cingulate Cortex",216,0.08,"local.clustering",NA,NA
"269",0.137833605540832,0.506266950690695,0.368433345149864,3.50728793147943,0.000801100457532859,68.974974160607,0.059433341677828,0.216233869403836,"Welch Two Sample t-test","two.sided","Right Middle Frontal Gyrus",189,0.08,"local.clustering",NA,NA
"270",0.116313208508668,0.567070449524103,0.450757241015435,2.99626254527276,0.00370800224102792,74.668069123246,0.0389753003346207,0.193651116682715,"Welch Two Sample t-test","two.sided","Right Middle Orbital Gyrus",200,0.18,"local.clustering",NA,NA
"271",0.155147666447064,0.534273101157006,0.379125434709942,3.28953691891168,0.00162425515922437,64.8778494984045,0.0609513240575346,0.249344008836594,"Welch Two Sample t-test","two.sided","Right Middle Temporal Gyrus",116,0.07,"local.clustering",NA,NA
"272",0.158842827903558,0.552686038413365,0.393843210509806,3.21403964156936,0.00200574853236903,67.7223972662278,0.060216335651703,0.257469320155413,"Welch Two Sample t-test","two.sided","Right Middle Temporal Gyrus",116,0.08,"local.clustering",NA,NA
"273",0.134650570486618,0.548665581338537,0.414015010851919,2.95005581016695,0.00433948634924466,68.7911072971029,0.0435895504747389,0.225711590498497,"Welch Two Sample t-test","two.sided","Right Middle Temporal Gyrus",116,0.09,"local.clustering",NA,NA
"274",0.173928780571409,0.514495916241604,0.340567135670195,3.01175597460154,0.00387937547230444,56.538520144994,0.0582660246599552,0.289591536482863,"Welch Two Sample t-test","two.sided","Right Paracentral Lobule",39,0.03,"local.clustering",NA,NA
"275",-0.152932201451565,0.368188041102277,0.521120242553842,-2.95764559358808,0.00432440088273301,64.7084620092716,-0.25620785649096,-0.0496565464121689,"Welch Two Sample t-test","two.sided","Right Superior Parietal Lobule",254,0.05,"local.clustering",NA,NA
"276",-0.147547062347161,0.389844163528392,0.537391225875553,-3.3019237348198,0.00159349599885392,62.2478959333628,-0.23686439242839,-0.0582297322659326,"Welch Two Sample t-test","two.sided","Right Superior Parietal Lobule",254,0.06,"local.clustering",NA,NA
"277",0.064010701147699,0.584214127274189,0.52020342612649,2.92185226995182,0.00458507021316998,75.6688421050589,0.0203748934485388,0.107646508846859,"Welch Two Sample t-test","two.sided","Right Superior Parietal Lobule",256,0.18,"local.clustering",NA,NA
"278",0.00201289920431805,0.00510892270232022,0.00309602349800217,3.20107894346976,0.00200217490918687,75.688199180235,0.000760414219029341,0.00326538418960676,"Welch Two Sample t-test","two.sided","Left Middle Occipital Gyrus",171,0.01,"page.rank",NA,NA
"279",0.00158151535680537,0.00462999090511522,0.00304847554830985,3.02725390091808,0.00335598627345408,76.9874649247189,0.000541230104379382,0.00262180060923135,"Welch Two Sample t-test","two.sided","Left Middle Occipital Gyrus",171,0.02,"page.rank",NA,NA
"280",-0.00106158034219227,0.0036807846029213,0.00474236494511357,-3.07252488420638,0.00294329910637844,76.2119175210792,-0.0017496871915759,-0.00037347349280864,"Welch Two Sample t-test","two.sided","Left Superior Medial Gyrus",202,0.13,"page.rank",NA,NA
"281",-0.00109753003621954,0.00366051319116098,0.00475804322738052,-3.25367041526913,0.00169498198498474,76.7695686836506,-0.00176925332763405,-0.000425806744805043,"Welch Two Sample t-test","two.sided","Left Superior Medial Gyrus",202,0.14,"page.rank",NA,NA
"282",-0.00113035020411942,0.00361755702160034,0.00474790722571976,-3.45139677045501,0.00090867374723517,76.9882501755656,-0.00178249785449114,-0.000478202553747704,"Welch Two Sample t-test","two.sided","Left Superior Medial Gyrus",202,0.15,"page.rank",NA,NA
"283",-0.00105986786464406,0.00362476722592608,0.00468463509057014,-3.28376710761745,0.00154254277674167,76.9752149226408,-0.00170256794644777,-0.000417167782840348,"Welch Two Sample t-test","two.sided","Left Superior Medial Gyrus",202,0.16,"page.rank",NA,NA
"284",-0.00107755914994008,0.00362659891916092,0.004704158069101,-3.43940935804655,0.00094416018037569,76.9999115208762,-0.00170141464650567,-0.000453703653374479,"Welch Two Sample t-test","two.sided","Left Superior Medial Gyrus",202,0.17,"page.rank",NA,NA
"285",-0.00103367419462862,0.00361515626399294,0.00464883045862156,-3.42508714747355,0.000988399155057863,76.991713315423,-0.00163462585812841,-0.000432722531128825,"Welch Two Sample t-test","two.sided","Left Superior Medial Gyrus",202,0.18,"page.rank",NA,NA
"286",-0.00101942318378845,0.00361092190531191,0.00463034508910036,-3.48568769268955,0.000813907928323115,76.9733665703445,-0.00160178806654758,-0.000437058301029331,"Welch Two Sample t-test","two.sided","Left Superior Medial Gyrus",202,0.19,"page.rank",NA,NA
"287",-0.00103369131198296,0.0035888322117205,0.00462252352370346,-3.5982876881033,0.000564035682998487,76.9983379434622,-0.00160572536148933,-0.000461657262476582,"Welch Two Sample t-test","two.sided","Left Superior Medial Gyrus",202,0.2,"page.rank",NA,NA
"288",-0.00130014877933587,0.00282309803242195,0.00412324681175782,-3.21388168016556,0.00193852993543067,74.2593699630263,-0.0021061686997048,-0.000494128858966938,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.08,"page.rank",NA,NA
"289",-0.00128098129830331,0.00290640097012023,0.00418738226842354,-3.15246754900466,0.00233706626269909,74.1268158419161,-0.00209061323272881,-0.000471349363877806,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.09,"page.rank",NA,NA
"290",-0.00129384496316191,0.00292811455815658,0.00422195952131849,-3.23877547618128,0.00180041049892613,73.8084863418869,-0.00208987220789508,-0.000497817718428734,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.1,"page.rank",NA,NA
"291",-0.00128150754360244,0.00296607782795859,0.00424758537156103,-3.24461918796793,0.00176599632915,74.0811513622578,-0.00206847602769425,-0.000494539059510638,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.11,"page.rank",NA,NA
"292",-0.00123699185997169,0.00303492983292636,0.00427192169289806,-3.18305884406801,0.00213136803056786,74.0427524443437,-0.00201132138331015,-0.000462662336633241,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.12,"page.rank",NA,NA
"293",-0.00125615156020465,0.00304053660213698,0.00429668816234163,-3.29502153835235,0.00151465079356408,73.7175382745923,-0.00201581153629355,-0.000496491584115756,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.13,"page.rank",NA,NA
"294",-0.00125780612533463,0.00306929902678227,0.0043271051521169,-3.32059247211383,0.00140066836666082,73.5086210634593,-0.00201264485774234,-0.000502967392926915,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.14,"page.rank",NA,NA
"295",-0.00129656809295148,0.00310041303530786,0.00439698112825934,-3.4934732249794,0.000806813352160516,74.340880399985,-0.00203602459782246,-0.0005571115880805,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.15,"page.rank",NA,NA
"296",-0.00125294879839154,0.00315339949649409,0.00440634829488564,-3.45404991779514,0.000920620513226534,73.4237819343362,-0.00197583370884329,-0.000530063887939789,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.16,"page.rank",NA,NA
"297",-0.00125682769816663,0.00316407026104031,0.00442089795920694,-3.522443012232,0.000739709505659888,73.3718093114351,-0.00196787970248618,-0.000545775693847073,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.17,"page.rank",NA,NA
"298",-0.0012641933418565,0.00316937554045773,0.00443356888231423,-3.53749181625076,0.000701611021240799,74.0076214987396,-0.00197626733114772,-0.000552119352565282,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.18,"page.rank",NA,NA
"299",-0.00125166417906979,0.00319298719623576,0.00444465137530555,-3.54959573727978,0.000670819703774277,74.8495959179774,-0.00195414559343395,-0.000549182764705621,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.19,"page.rank",NA,NA
"300",-0.00123237260033072,0.00322571423672834,0.00445808683705907,-3.53625916366029,0.000701337770664477,74.6624088656354,-0.00192666392843787,-0.000538081272223582,"Welch Two Sample t-test","two.sided","Right Caudate Nucleus",233,0.2,"page.rank",NA,NA
"301",0.00133038264451016,0.00455806724741428,0.00322768460290412,3.02719549931118,0.00348156950245576,68.1931512446926,0.000453465019055292,0.00220730026996504,"Welch Two Sample t-test","two.sided","Right Inferior Temporal Gyrus",161,0.04,"page.rank",NA,NA
"302",0.0013582095973626,0.00459220574825495,0.00323399615089235,3.15341187112574,0.00237528541278157,70.1630980983784,0.000499218436184214,0.00221720075854099,"Welch Two Sample t-test","two.sided","Right Inferior Temporal Gyrus",161,0.05,"page.rank",NA,NA
"303",0.00104526603616934,0.00441993440866464,0.0033746683724953,2.98220843368236,0.00391524932387322,71.2459834348249,0.00034642937411209,0.00174410269822659,"Welch Two Sample t-test","two.sided","Right Inferior Temporal Gyrus",161,0.09,"page.rank",NA,NA
"304",-0.001612765565167,0.0036683835084467,0.00528114907361371,-2.96263423623846,0.0040769945896583,75.5167737931108,-0.00269708214823906,-0.000528448982094945,"Welch Two Sample t-test","two.sided","Right Middle Frontal Gyrus",193,0.04,"page.rank",NA,NA
"305",-0.00138453010190319,0.0035490202031843,0.00493355030508749,-2.91393145929292,0.00469708550099948,75.272974784993,-0.00233100447892845,-0.000438055724877916,"Welch Two Sample t-test","two.sided","Right Middle Frontal Gyrus",193,0.07,"page.rank",NA,NA
"306",-0.00110244340896202,0.00350755756371946,0.00461000097268148,-2.91099025486459,0.00472970853208237,75.7254041289638,-0.00185676922876027,-0.000348117589163767,"Welch Two Sample t-test","two.sided","Right Middle Frontal Gyrus",193,0.13,"page.rank",NA,NA
"307",-0.000983954133771297,0.00347671248038166,0.00446066661415296,-2.94758999530508,0.00426186468907989,75.3160915575548,-0.00164890493200341,-0.000319003335539186,"Welch Two Sample t-test","two.sided","Right Middle Frontal Gyrus",193,0.18,"page.rank",NA,NA
"308",-0.000917231110826227,0.00346236217192667,0.00437959328275289,-2.91930567736303,0.00463405893490086,74.7100301390659,-0.00154317937502165,-0.000291282846630804,"Welch Two Sample t-test","two.sided","Right Middle Frontal Gyrus",193,0.2,"page.rank",NA,NA
"309",-0.00186013281371532,0.00362630521861652,0.00548643803233185,-2.93328842976757,0.00448729506806252,72.4878758769189,-0.00312413420350447,-0.000596131423926179,"Welch Two Sample t-test","two.sided","Right Putamen",229,0.04,"page.rank",NA,NA
"310",-0.00116719282828081,0.00211177040939521,0.00327896323767602,-3.22681048039876,0.00202395140585815,60.3684166918645,-0.00189064413171336,-0.000443741524848257,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.04,"page.rank",NA,NA
"311",-0.00186357694329898,0.00368716910093773,0.00555074604423672,-3.18097918878845,0.00213838945636804,74.6874720739854,-0.00303073022049251,-0.000696423666105457,"Welch Two Sample t-test","two.sided","Right Putamen",229,0.05,"page.rank",NA,NA
"312",-0.00109053017626328,0.00225105549492118,0.00334158567118446,-2.90235722680916,0.00492145331047503,71.4644109322994,-0.00183964904537414,-0.000341411307152411,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.05,"page.rank",NA,NA
"313",-0.00168966988162169,0.00374501254982639,0.00543468243144808,-2.9840096325679,0.00385785352511571,73.6534994769061,-0.0028180187609404,-0.000561321002302976,"Welch Two Sample t-test","two.sided","Right Putamen",229,0.06,"page.rank",NA,NA
"314",-0.00165978350812919,0.00382829758181095,0.00548808108994014,-2.94565999579113,0.00429961371557231,74.4109492433304,-0.00278241388059927,-0.000537153135659112,"Welch Two Sample t-test","two.sided","Right Putamen",229,0.07,"page.rank",NA,NA
"315",-0.00126622570892544,0.00280683628660991,0.00407306199553535,-2.9194128825111,0.00460611284312991,76.3953472553433,-0.00212999391269123,-0.000402457505159657,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.07,"page.rank",NA,NA
"316",-0.00113789520665385,0.00235432524870405,0.0034922204553579,-3.15650377869858,0.00234965805546918,70.4759648181445,-0.00185678900678375,-0.000419001406523944,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.08,"page.rank",NA,NA
"317",-0.00111553116607144,0.0023478356118682,0.00346336677793964,-3.13026645921772,0.00253206185745424,71.2451035624168,-0.00182606919798641,-0.000404993134156474,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.09,"page.rank",NA,NA
"318",-0.00147379221436608,0.00392137970489775,0.00539517191926383,-2.90005301092192,0.00488462435930985,75.4736738802267,-0.00248606428177691,-0.000461520146955252,"Welch Two Sample t-test","two.sided","Right Putamen",229,0.1,"page.rank",NA,NA
"319",-0.00114064854803101,0.00237405188154549,0.0035147004295765,-3.24365943284168,0.00179394313149617,71.6246030518293,-0.00184172244230745,-0.000439574653754568,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.1,"page.rank",NA,NA
"320",-0.00126604923253462,0.00278102649262288,0.00404707572515751,-3.01968541790372,0.00345139752521551,75.4662132072554,-0.00210118392188371,-0.000430914543185544,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.11,"page.rank",NA,NA
"321",-0.00120303519713075,0.00237191645397625,0.00357495165110701,-3.48530727210854,0.000838404697521285,72.4694179807689,-0.00189104956026119,-0.000515020834000318,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.11,"page.rank",NA,NA
"322",-0.00130227473329631,0.00274085521126631,0.00404312994456262,-3.18041220568558,0.00213347747511971,75.563096790428,-0.0021178757610029,-0.000486673705589716,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.12,"page.rank",NA,NA
"323",-0.00120753032231544,0.00242705649566293,0.00363458681797837,-3.49810884160968,0.0008033974625847,72.7200397105921,-0.00189554795384396,-0.000519512690786917,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.12,"page.rank",NA,NA
"324",-0.00126243634661359,0.00278630828941915,0.00404874463603273,-3.13269472122187,0.00246311398500996,75.7180651746874,-0.00206510354832247,-0.000459769144904701,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.13,"page.rank",NA,NA
"325",-0.00119535457221673,0.00243815459972716,0.00363350917194389,-3.46193618119611,0.00090656335457029,71.9205491068636,-0.00188368059527731,-0.000507028549156143,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.13,"page.rank",NA,NA
"326",-0.00125391809703471,0.00278103532433669,0.00403495342137139,-3.13298318731534,0.00246580978082767,75.2644183746654,-0.00205117392619482,-0.000456662267874595,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.14,"page.rank",NA,NA
"327",-0.00121709493157146,0.00244504923719609,0.00366214416876755,-3.52275403886301,0.000746133981582505,71.9682807594742,-0.00190583239266617,-0.00052835747047675,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.14,"page.rank",NA,NA
"328",-0.00116547071688578,0.00285409410674782,0.0040195648236336,-2.95708154618185,0.00413284894296547,76.2299630680912,-0.00195040776719177,-0.000380533666579796,"Welch Two Sample t-test","two.sided","Right Putamen",230,0.15,"page.rank",NA,NA
"329",-0.00117828649147492,0.00248604631878706,0.00366433281026198,-3.46599228134906,0.000885671638630247,73.5211848243532,-0.00185573784731333,-0.000500835135636515,"Welch Two Sample t-test","two.sided","Right Putamen",231,0.15,"page.rank",NA,NA
